chapter_id,part_number,chapter_number,title,title_tsv
1927,9,615,u Adrenocortical Insufficiency and Altered Sensitivity to Corticosteroids,adrenocortical altered and corticosteroids insufficiency sensitivity to u
1928,9,615,u Adrenocortical Insufficiency and Altered Sensitivity to Corticosteroids,adrenocortical altered and corticosteroids insufficiency sensitivity to u
1929,9,615,u Adrenocortical Insufficiency and Altered Sensitivity to Corticosteroids,adrenocortical altered and corticosteroids insufficiency sensitivity to u
1930,9,615,u Adrenocortical Insufficiency and Altered Sensitivity to Corticosteroids,adrenocortical altered and corticosteroids insufficiency sensitivity to u
1931,9,615,u Adrenocortical Insufficiency and Altered Sensitivity to Corticosteroids,adrenocortical altered and corticosteroids insufficiency sensitivity to u
1932,9,615,u Adrenocortical Insufficiency and Altered Sensitivity to Corticosteroids,adrenocortical altered and corticosteroids insufficiency sensitivity to u
1933,9,616,u Congenital Adrenal Hyperplasia and Related Disorders,adrenal and congenital disorders hyperplasia related u
1934,9,616,u Congenital Adrenal Hyperplasia and Related Disorders,adrenal and congenital disorders hyperplasia related u
1935,9,616,u Congenital Adrenal Hyperplasia and Related Disorders,adrenal and congenital disorders hyperplasia related u
1936,9,616,u Congenital Adrenal Hyperplasia and Related Disorders,adrenal and congenital disorders hyperplasia related u
1937,9,616,u Congenital Adrenal Hyperplasia and Related Disorders,adrenal and congenital disorders hyperplasia related u
1938,9,617,u Adrenocortical Tumors and Masses,adrenocortical and masses tumors u
1939,9,618,u Cushing Syndrome 3475,3475 cushing syndrome u
1940,9,619,u Cushing Syndrome 3477,3477 cushing syndrome u
1941,9,621,u Pheochromocytoma 3479,3479 pheochromocytoma u
1942,9,622,u Development and Function of the Gonads 3481,3481 and development function gonads of the u
1943,9,622,u Development and Function of the Gonads 3483,3483 and development function gonads of the u
1944,9,622,u Development and Function of the Gonads 3485,3485 and development function gonads of the u
1945,9,623,u Hypofunction of the Testes,hypofunction of testes the u
1946,9,623,u Hypofunction of the Testes,hypofunction of testes the u
1947,9,623,u Hypofunction of the Testes,hypofunction of testes the u
1948,9,623,u Hypofunction of the Testes,hypofunction of testes the u
1949,9,625,u Gynecomastia 3495,3495 gynecomastia u
1950,9,626,u Hypofunction of the Ovaries 3497,3497 hypofunction of ovaries the u
1951,9,626,u Hypofunction of the Ovaries 3499,3499 hypofunction of ovaries the u
1952,9,626,u Hypofunction of the Ovaries 3501,3501 hypofunction of ovaries the u
1953,9,628,u Disorders of Sex Development,development disorders of sex u
1954,9,628,u Disorders of Sex Development,development disorders of sex u
1955,9,628,u Disorders of Sex Development,development disorders of sex u
1956,9,628,u Disorders of Sex Development,development disorders of sex u
1957,9,628,u Disorders of Sex Development,development disorders of sex u
1958,9,628,u Disorders of Sex Development,development disorders of sex u
1959,9,629,u Diabetes Mellitus,diabetes mellitus u
1960,9,629,u Diabetes Mellitus,diabetes mellitus u
1961,9,629,u Diabetes Mellitus,diabetes mellitus u
1962,9,629,u Diabetes Mellitus,diabetes mellitus u
1963,9,629,u Diabetes Mellitus,diabetes mellitus u
1964,9,629,u Diabetes Mellitus,diabetes mellitus u
1965,9,629,u Diabetes Mellitus,diabetes mellitus u
1966,9,629,u Diabetes Mellitus,diabetes mellitus u
1967,9,629,u Diabetes Mellitus,diabetes mellitus u
1968,9,629,u Diabetes Mellitus,diabetes mellitus u
1969,9,629,u Diabetes Mellitus,diabetes mellitus u
1970,9,629,u Diabetes Mellitus,diabetes mellitus u
1971,9,629,u Diabetes Mellitus,diabetes mellitus u
1972,9,629,u Diabetes Mellitus,diabetes mellitus u
1973,9,629,u Diabetes Mellitus,diabetes mellitus u
1974,9,629,u Diabetes Mellitus,diabetes mellitus u
1975,9,629,u Diabetes Mellitus,diabetes mellitus u
1976,9,629,u Diabetes Mellitus,diabetes mellitus u
1977,9,630,u Neurologic Evaluation,evaluation neurologic u
1978,9,630,u Neurologic Evaluation,evaluation neurologic u
1979,9,630,u Neurologic Evaluation,evaluation neurologic u
1980,9,630,u Neurologic Evaluation,evaluation neurologic u
1981,9,630,u Neurologic Evaluation,evaluation neurologic u
1982,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1983,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1984,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1985,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1986,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1987,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1988,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1989,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1990,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1991,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1992,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1993,9,631,u Congenital Anomalies of the Central Nervous System,anomalies central congenital nervous of system the u
1994,9,632,u Deformational Plagiocephaly,deformational plagiocephaly u
1995,10,632,u Deformational Plagiocephaly,deformational plagiocephaly u
1996,10,633,u Seizures in Childhood 3589,3589 childhood in seizures u
1997,10,633,u Seizures in Childhood 3591,3591 childhood in seizures u
1998,10,633,u Seizures in Childhood 3593,3593 childhood in seizures u
1999,10,633,u Seizures in Childhood 3595,3595 childhood in seizures u
2000,10,633,u Seizures in Childhood 3597,3597 childhood in seizures u
2001,10,633,u Seizures in Childhood 3599,3599 childhood in seizures u
2002,10,633,u Seizures in Childhood 3601,3601 childhood in seizures u
2003,10,633,u Seizures in Childhood 3603,3603 childhood in seizures u
2004,10,633,u Seizures in Childhood 3605,3605 childhood in seizures u
2005,10,633,u Seizures in Childhood 3607,3607 childhood in seizures u
2006,10,633,u Seizures in Childhood 3609,3609 childhood in seizures u
2007,10,633,u Seizures in Childhood 3611,3611 childhood in seizures u
2008,10,633,u Seizures in Childhood 3613,3613 childhood in seizures u
2009,10,633,u Seizures in Childhood 3615,3615 childhood in seizures u
2010,10,633,u Seizures in Childhood 3617,3617 childhood in seizures u
2011,10,633,u Seizures in Childhood 3619,3619 childhood in seizures u
2012,10,633,u Seizures in Childhood 3621,3621 childhood in seizures u
2013,10,633,u Seizures in Childhood 3623,3623 childhood in seizures u
2014,10,633,u Seizures in Childhood 3625,3625 childhood in seizures u
2015,10,633,u Seizures in Childhood 3627,3627 childhood in seizures u
2016,10,633,u Seizures in Childhood 3629,3629 childhood in seizures u
2017,10,634,u Conditions That Mimic Seizures,conditions mimic seizures that u
2018,10,634,u Conditions That Mimic Seizures,conditions mimic seizures that u
2019,10,634,u Conditions That Mimic Seizures,conditions mimic seizures that u
2020,10,634,u Conditions That Mimic Seizures,conditions mimic seizures that u
2021,10,635,u Headaches,headaches u
2022,10,635,u Headaches,headaches u
2023,10,635,u Headaches,headaches u
2024,10,635,u Headaches,headaches u
2025,10,635,u Headaches,headaches u
2026,10,635,u Headaches,headaches u
2027,10,635,u Headaches,headaches u
2028,10,636,u Neurocutaneous Syndromes,neurocutaneous syndromes u
2029,10,636,u Neurocutaneous Syndromes,neurocutaneous syndromes u
2030,10,636,u Neurocutaneous Syndromes,neurocutaneous syndromes u
2031,10,636,u Neurocutaneous Syndromes,neurocutaneous syndromes u
2032,10,636,u Neurocutaneous Syndromes,neurocutaneous syndromes u
2033,10,636,u Neurocutaneous Syndromes,neurocutaneous syndromes u
2034,10,637,u Movement Disorders,disorders movement u
2035,10,637,u Movement Disorders,disorders movement u
2036,10,637,u Movement Disorders,disorders movement u
2037,10,637,u Movement Disorders,disorders movement u
2038,10,637,u Movement Disorders,disorders movement u
2039,10,637,u Movement Disorders,disorders movement u
2040,10,637,u Movement Disorders,disorders movement u
2041,10,637,u Movement Disorders,disorders movement u
2042,10,637,u Movement Disorders,disorders movement u
2043,10,637,u Movement Disorders,disorders movement u
2044,10,637,u Movement Disorders,disorders movement u
2045,10,637,u Movement Disorders,disorders movement u
2046,10,638,u Encephalopathies,encephalopathies u
2047,10,638,u Encephalopathies,encephalopathies u
2048,10,638,u Encephalopathies,encephalopathies u
2049,10,638,u Encephalopathies,encephalopathies u
2050,10,638,u Encephalopathies,encephalopathies u
2051,10,638,u Encephalopathies,encephalopathies u
2052,10,638,u Encephalopathies,encephalopathies u
2053,10,638,u Encephalopathies,encephalopathies u
2054,10,638,u Encephalopathies,encephalopathies u
2055,10,638,u Encephalopathies,encephalopathies u
2056,10,639,u Neurodegenerative Disorders of Childhood,childhood disorders neurodegenerative of u
2057,10,639,u Neurodegenerative Disorders of Childhood,childhood disorders neurodegenerative of u
2058,10,639,u Neurodegenerative Disorders of Childhood,childhood disorders neurodegenerative of u
2059,10,639,u Neurodegenerative Disorders of Childhood,childhood disorders neurodegenerative of u
2060,10,639,u Neurodegenerative Disorders of Childhood,childhood disorders neurodegenerative of u
2061,10,639,u Neurodegenerative Disorders of Childhood,childhood disorders neurodegenerative of u
2062,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2063,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2064,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2065,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2066,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2067,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2068,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2069,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2070,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2071,10,640,u Demyelinating Disorders of the Central Nervous System,central demyelinating disorders nervous of system the u
2072,10,641,u Pediatric Stroke,pediatric stroke u
2073,10,641,u Pediatric Stroke,pediatric stroke u
2074,10,641,u Pediatric Stroke,pediatric stroke u
2075,10,641,u Pediatric Stroke,pediatric stroke u
2076,10,641,u Pediatric Stroke,pediatric stroke u
2077,10,641,u Pediatric Stroke,pediatric stroke u
2078,10,642,u Central Nervous System Vasculitis,central nervous system u vasculitis
2079,10,642,u Central Nervous System Vasculitis,central nervous system u vasculitis
2080,10,643,u Central Nervous System Infections,central infections nervous system u
2081,10,643,u Central Nervous System Infections,central infections nervous system u
2082,10,643,u Central Nervous System Infections,central infections nervous system u
2083,10,643,u Central Nervous System Infections,central infections nervous system u
2084,10,643,u Central Nervous System Infections,central infections nervous system u
2085,10,643,u Central Nervous System Infections,central infections nervous system u
2086,10,643,u Central Nervous System Infections,central infections nervous system u
2087,10,643,u Central Nervous System Infections,central infections nervous system u
2088,10,643,u Central Nervous System Infections,central infections nervous system u
2089,10,643,u Central Nervous System Infections,central infections nervous system u
2090,10,644,u Brain Abscess,abscess brain u
2091,10,644,u Brain Abscess,abscess brain u
2092,10,645,u Idiopathic Intracranial Hypertension (Pseudotumor Cerebri),cerebri hypertension idiopathic intracranial pseudotumor u
2093,10,646,u Spinal Cord Disorders,cord disorders spinal u
2094,10,646,u Spinal Cord Disorders,cord disorders spinal u
2095,10,646,u Spinal Cord Disorders,cord disorders spinal u
2096,10,647,u Evaluation and Investigation of Neuromuscular Disorders,and disorders evaluation investigation neuromuscular of u
2097,10,647,u Evaluation and Investigation of Neuromuscular Disorders,and disorders evaluation investigation neuromuscular of u
2098,10,647,u Evaluation and Investigation of Neuromuscular Disorders,and disorders evaluation investigation neuromuscular of u
2099,10,647,u Evaluation and Investigation of Neuromuscular Disorders,and disorders evaluation investigation neuromuscular of u
2100,10,647,u Evaluation and Investigation of Neuromuscular Disorders,and disorders evaluation investigation neuromuscular of u
2101,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2102,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2103,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2104,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2105,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2106,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2107,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2108,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2109,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2110,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2111,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2112,10,648,u Developmental Disorders of Muscle,developmental disorders muscle of u
2113,10,649,u Muscular Dystrophies,dystrophies muscular u
2114,10,649,u Muscular Dystrophies,dystrophies muscular u
2115,10,649,u Muscular Dystrophies,dystrophies muscular u
2116,10,649,u Muscular Dystrophies,dystrophies muscular u
2117,10,649,u Muscular Dystrophies,dystrophies muscular u
2118,10,649,u Muscular Dystrophies,dystrophies muscular u
2119,10,649,u Muscular Dystrophies,dystrophies muscular u
2120,10,649,u Muscular Dystrophies,dystrophies muscular u
2121,10,649,u Muscular Dystrophies,dystrophies muscular u
2122,10,650,u Endocrine and Toxic Myopathies,and endocrine myopathies toxic u
2123,10,651,u Metabolic Myopathies and Channelopathies,and channelopathies metabolic myopathies u
2124,10,651,u Metabolic Myopathies and Channelopathies,and channelopathies metabolic myopathies u
2125,10,651,u Metabolic Myopathies and Channelopathies,and channelopathies metabolic myopathies u
2126,10,651,u Metabolic Myopathies and Channelopathies,and channelopathies metabolic myopathies u
2127,10,651,u Metabolic Myopathies and Channelopathies,and channelopathies metabolic myopathies u
2128,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2129,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2130,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2131,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2132,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2133,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2134,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2135,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2136,10,652,u Disorders of Neuromuscular Transmission and of Motor Neurons,and disorders motor neuromuscular neurons of transmission u
2137,10,653,u Hereditary Motor-­Sensory Neuropathies,hereditary motor neuropathies sensory u
2138,10,653,u Hereditary Motor-­Sensory Neuropathies,hereditary motor neuropathies sensory u
2139,10,653,u Hereditary Motor-­Sensory Neuropathies,hereditary motor neuropathies sensory u
2140,10,653,u Hereditary Motor-­Sensory Neuropathies,hereditary motor neuropathies sensory u
2141,10,653,u Hereditary Motor-­Sensory Neuropathies,hereditary motor neuropathies sensory u
2142,10,653,u Hereditary Motor-­Sensory Neuropathies,hereditary motor neuropathies sensory u
2143,10,653,u Hereditary Motor-­Sensory Neuropathies,hereditary motor neuropathies sensory u
2144,10,653,u Hereditary Motor-­Sensory Neuropathies,hereditary motor neuropathies sensory u
2145,10,654,u Toxic Neuropathies,neuropathies toxic u
2146,10,654,u Toxic Neuropathies,neuropathies toxic u
2147,10,655,u Autonomic Neuropathies,autonomic neuropathies u
2148,10,655,u Autonomic Neuropathies,autonomic neuropathies u
2149,10,656,u Guillain-­Barré Syndrome 3901,3901 barré guillain syndrome u
2150,10,656,u Guillain-­Barré Syndrome 3903,3903 barré guillain syndrome u
2151,10,656,u Guillain-­Barré Syndrome 3905,3905 barré guillain syndrome u
2152,10,657,u Bell Palsy 3907,3907 bell palsy u
2153,10,659,u Examination of the Eye,examination eye of the u
2154,10,661,u Disorders of Vision,disorders of u vision
2155,10,661,u Disorders of Vision,disorders of u vision
2156,10,661,u Disorders of Vision,disorders of u vision
2157,10,662,u Abnormalities of Pupil and Iris,abnormalities and iris of pupil u
2158,10,662,u Abnormalities of Pupil and Iris,abnormalities and iris of pupil u
2159,10,663,u Disorders of Eye Movement and Alignment,alignment and disorders eye movement of u
2160,10,663,u Disorders of Eye Movement and Alignment,alignment and disorders eye movement of u
2161,10,663,u Disorders of Eye Movement and Alignment,alignment and disorders eye movement of u
2162,10,663,u Disorders of Eye Movement and Alignment,alignment and disorders eye movement of u
2163,10,664,u Abnormalities of the Lids,abnormalities lids of the u
2164,10,664,u Abnormalities of the Lids,abnormalities lids of the u
2165,10,664,u Abnormalities of the Lids,abnormalities lids of the u
2166,10,665,u Disorders of the Lacrimal System,disorders lacrimal of system the u
2167,10,666,u Disorders of the Conjunctiva,conjunctiva disorders of the u
2168,10,666,u Disorders of the Conjunctiva,conjunctiva disorders of the u
2169,10,667,u Abnormalities of the Cornea,abnormalities cornea of the u
2170,10,667,u Abnormalities of the Cornea,abnormalities cornea of the u
2171,10,667,u Abnormalities of the Cornea,abnormalities cornea of the u
2172,10,668,u Abnormalities of the Lens,abnormalities lens of the u
2173,10,668,u Abnormalities of the Lens,abnormalities lens of the u
2174,10,669,u Disorders of the Uveal Tract,disorders of the tract u uveal
2175,10,670,u Disorders of the Retina and Vitreous,and disorders of retina the u vitreous
2176,10,670,u Disorders of the Retina and Vitreous,and disorders of retina the u vitreous
2177,10,670,u Disorders of the Retina and Vitreous,and disorders of retina the u vitreous
2178,10,670,u Disorders of the Retina and Vitreous,and disorders of retina the u vitreous
2179,10,671,u Abnormalities of the Optic Nerve,abnormalities nerve of optic the u
2180,10,671,u Abnormalities of the Optic Nerve,abnormalities nerve of optic the u
2181,10,671,u Abnormalities of the Optic Nerve,abnormalities nerve of optic the u
2182,10,672,u Childhood Glaucoma,childhood glaucoma u
2183,10,673,u Orbital Abnormalities,abnormalities orbital u
2184,10,674,u Orbital Infections,infections orbital u
2185,10,674,u Orbital Infections,infections orbital u
2186,10,675,u Injuries to the Eye,eye injuries the to u
2187,10,675,u Injuries to the Eye,eye injuries the to u
2188,10,677,u Hearing Loss 3983,3983 hearing loss u
2189,10,677,u Hearing Loss 3985,3985 hearing loss u
2190,10,677,u Hearing Loss 3987,3987 hearing loss u
2191,10,677,u Hearing Loss 3991,3991 hearing loss u
2192,10,677,u Hearing Loss 3993,3993 hearing loss u
2193,10,678,u Congenital Malformations of the Ear,congenital ear malformations of the u
2194,10,678,u Congenital Malformations of the Ear,congenital ear malformations of the u
2195,10,679,u External Otitis (Otitis Externa),externa external otitis u
2196,10,679,u External Otitis (Otitis Externa),externa external otitis u
2197,10,680,u Otitis Media,media otitis u
2198,10,680,u Otitis Media,media otitis u
2199,10,680,u Otitis Media,media otitis u
2200,10,680,u Otitis Media,media otitis u
2201,10,680,u Otitis Media,media otitis u
2202,10,680,u Otitis Media,media otitis u
2203,10,680,u Otitis Media,media otitis u
2204,10,681,u Acute Mastoiditis 4017,4017 acute mastoiditis u
2205,10,681,u Acute Mastoiditis 4019,4019 acute mastoiditis u
2206,10,683,u Traumatic Injuries of the Ear and Temporal Bone,and bone ear injuries of temporal the traumatic u
2207,10,684,u Tumors of the Ear and Temporal Bone,and bone ear of temporal the tumors u
2208,10,686,u Dermatologic Evaluation of the Patient,dermatologic evaluation of patient the u
2209,10,686,u Dermatologic Evaluation of the Patient,dermatologic evaluation of patient the u
2210,10,686,u Dermatologic Evaluation of the Patient,dermatologic evaluation of patient the u
2211,10,686,u Dermatologic Evaluation of the Patient,dermatologic evaluation of patient the u
2212,10,686,u Dermatologic Evaluation of the Patient,dermatologic evaluation of patient the u
2213,10,686,u Dermatologic Evaluation of the Patient,dermatologic evaluation of patient the u
